,dateTime,content,y
429,2020-12-04 08:42:56+00:00,"Dengue is here to stay. It's not going anywhere. Your lockdowns and school closures are doing more bad than good, in both, the long and short terms. Iss tarah tou phir har disease k outbreak pe educational institutes band karo. Ajeeb tamasha hai.  -Copied",1
430,2020-12-04 08:00:05+00:00,"Remedy for Dengue Outbreak. During a 2018 Dengue fever outbreak, researchers identified Arsenicum album as the main homeopathic remedy (genus epidemicus) to control the spread of that outbreak. https://t.co/I5PTvjXwGD Subscribe: https://t.co/oirxxmFY8f⠀ #denguefever https://t.co/OypPxYgEow",0
431,2020-12-04 06:43:13+00:00,@EnPrimeurLefty @bitsofplastic So far most of the family managed to avoid Dengue (we think our daughter may have got a mild case). We also managed to avoid Chikungunya during an outbreak in Mauritius.,1
432,2020-12-03 23:05:02+00:00,Our latest newsletter:  1. Sneeze No More: Hay Fever Help with Homeopathy 2. Remedy for Dengue Outbreak 3. Pink Eye No More 4. Homeopathy in the ED 5. One Week - Two Specials &amp; One Gift!  Read: https://t.co/pxTiPywkiP Subscribe: https://t.co/oirxxmFY8f #newsletter #homeopathyplus https://t.co/b9pPx8ea6j,0
433,2020-12-03 15:53:40+00:00,"Back when I first came to Delhi you'd talk random stuff like ""monkey man"" that scratched ppl when they slept on rooftops in summer, speeding blueline buses, etc. Now every year there's a new blockade, dengue chikungunya outbreak, ppl are just fed up. Delhi's so depressing now 😪",0
434,2020-12-03 12:21:09+00:00,"We are pleased to announce a launch of our new series! Focused on all aspects of #outbreak preparedness, response, and recovery, covering a wide range of infectious diseases including #Ebola, #Dengue, #Cholera, and the most recent #COVID19. Read more here: https://t.co/BoHCnaNGNV https://t.co/Ihppm2j1iu",0
435,2020-12-03 12:06:15+00:00,Climate change has ALREADY caused: more heat related deaths in older people; reduced crop yields; increase in infectious disease outbreaks such as dengue. Powerful report from @TheLancet https://t.co/CGW2bhuM2Y,0
436,2020-12-03 09:13:14+00:00,🦟 Dengue #outbreaks more likely bcoz of C. Lockdowns mean people spend more time at home where most transmission occurs. Dengue control measures (removal of breeding sites) have been disrupted. Patients diagnosed with #dengue refuse to go to the hospital because of fear of C**** https://t.co/cjx7rZSWu1,0
437,2020-12-03 00:54:21+00:00,thinking abt how dengue antibodies were similar enough to test positive as covid antibodies and how communities w/ dengue outbreaks across the globe have significantly lower infection from covid,0
438,2020-12-02 21:57:00+00:00,"Realtime Tracking and Forecasting of Outbreak Risk of Dengue, Zika and other Aedes-transmitted Diseases - our work with @NOAA @WFP and others helping address #compoundrisk in the time of #COVID19. https://t.co/jXnXOh0X8a  #AdaptationWeek #ResilientRecovery https://t.co/wB0m6HbqRm",0
439,2020-12-02 12:01:17+00:00,@Phuket_Sammy @BangkokDi The symptoms (clinical and pathological) are so overlapping that several countries thought coronavirus outbreaks were dengue.  Not until they started testing for both did they realize that many of their dengue patients actually had covid...,0
440,2020-12-02 09:59:13+00:00,Calapacuan kaya pa? Laban tayo! +covid case +dengue outbreak,0
441,2020-12-01 21:09:48+00:00,"@RichardBarrow There is no reason to feel safe in Thailand. It's one of the most TB-plagued countries in the world, and there's a massive dengue outbreak right now, not to mention chikungunya.",1
442,2020-12-01 20:25:02+00:00,"#dengue fever outbreak by more than one serotype in a municipal area of Kolkata, Eastern India https://t.co/Gn83CSsLo5 J_VBD",1
443,2020-12-01 11:06:29+00:00,The effect of demographic and environmental variability on disease outbreak for a dengue model with a seasonally varying vector population. https://t.co/efGQToq0AP,0
444,2020-12-01 08:16:40+00:00,"#bbillkin #bkpp_engtrans – During the outbreak of dengue fever, I was sick for a week and already taken a medicine but I didn’t feel better then I got high fever at 40°C and got red so my dad brought me to ER. I was diagnosed, the fever was like dengue fever (1) https://t.co/XKp4uETSzn",1
445,2020-11-30 16:32:26+00:00,"@Asad_Umar plz highlight pre/post covid19 hospital facilities,measures taken to enhance hospital facilities,show comparison how nora govt dealt Dengue outbreak also previously ngo's/army used to come forward @ de time of crisis",0
446,2020-11-30 16:32:06+00:00,"@SHABAZGIL plz highlight pre/post covid19 hospital facilities,measures taken to enhance hospital facilities,show comparison how nora govt dealt Dengue outbreak also previously ngo's/army used to come forward @ de time of crisis",0
447,2020-11-30 16:31:44+00:00,"@FaisalJavedKhan plz highlight pre/post covid19 hospital facilities,measures taken to enhance hospital facilities,show comparison how nora govt dealt Dengue outbreak also previously ngo's/army used to come forward @ de time of crisis",0
448,2020-11-30 16:31:25+00:00,"@PakPMO plz highlight pre/post covid19 hospital facilities,measures taken to enhance hospital facilities,show comparison how nora govt dealt Dengue outbreak also previously ngo's/army used to come forward @ de time of crisis",0
449,2020-11-30 15:00:47+00:00,Climate change is a phenomenon known to society. Outbreaks of infectious diseases are also known. We have also heard of #malaria or #dengue.  What is less known is the link between the two 🤔  👇👇 https://t.co/ranNDlbcfx,0
450,2020-11-30 12:36:49+00:00,"Since the outbreak of war, children in Yemen are suffering with cholera, diphtheria, dengue fever and contagious diseases. https://t.co/9yISoqnYvo",1
451,2020-11-30 12:06:21+00:00,"Since the outbreak of war, children in Yemen are suffering with cholera, diphtheria, dengue fever and contagious diseases. Here’s a story of 6-month-old Muna Bassam &amp; his family, who suffered a lot because of poor health facilities. @martinchulov @mck_beth https://t.co/9wpFYqzqMK",1
452,2020-11-30 08:13:01+00:00,"The @guardian's @mck_beth writes how contagious diseases, such as cholera, diphtheria and dengue fever, have stalked #Yemen since the outbreak of war six years ago, making #coronavirus barely register there.   https://t.co/UnJgrdpBCd",0
453,2020-11-30 02:17:37+00:00,"@mattyglesias Quarantine in the Far East -- where it worked perfectly -- has no connection to America's half-ass ""lockdown"" silliness.  They learned how to do these things fighting off dengue outbreaks.  They also had help from the Cubans. And China;s EMT/hospital system was available 2006. https://t.co/X2HDEScytx",0
454,2020-11-29 15:39:24+00:00,"The Far East responded when China declared a National Emergency on January 21, 2020. After the SARS outbreak notice December 31, 2019 co-published by WHO.  Getting good at it varied: - Quarantine-on-exposure - 3-a-day Q site support - Early use of anti-dengue meds  USA = NO WAY https://t.co/7HBnQAvKkf",0
455,2020-11-29 08:13:24+00:00,Reading a book that says that Philadelphia was ravaged by summer outbreaks of yellow fever and dengue fever as late as the 19th century ....😳😳😳,1
456,2020-11-29 07:13:22+00:00,"@cmotamilnadu @chennaicorp @vijayabaskarofl @mkstalin @pttvnews (cont)since our street is on the lower side compared to the adjoining streets, water flow in from there there are chances of outbreak of dengue and cholera.. please do help out since we face the same issue every year https://t.co/o72dV3tIGe",0
457,2020-11-29 02:50:15+00:00,"9/ I realise that Vietnam and Canada aren’t really comparable. The government and people of Vietnam are much more respectful of infectious diseases than we are. They’ve faced large outbreaks of dengue fever, measles, SARS, and the avian flu.",0
458,2020-11-28 21:08:31+00:00,"Lord, have mercy.  ""Elsewhere in the overwhelmed hospital, children are suffering with cholera, diphtheria and dengue fever, contagious diseases that have stalked Yemen since the outbreak of war six years ago.""  @mck_beth | #YemenCantWait https://t.co/04Fi3nrc9P",1
459,2020-11-28 11:34:54+00:00,"""Children are suffering with cholera, diphtheria and dengue fever, contagious diseases that have stalked Yemen since the outbreak of war six years ago. For patients and doctors here... coronavirus barely registers."" - powerful reporting by @mck_beth. https://t.co/EXuILoxaVi",1
460,2020-11-28 09:55:50+00:00,"There’s a dengue outbreak again now during covid and there’s is NO vaccine or treatment for dengue since it’s a virus but ofc intervention is advised   For reference, 40% of the world 2.5 billion people live in at risk of dengue areas   So a bite isn’t something to take lightly",1
461,2020-11-28 04:45:08+00:00,Innovative work from team at @PSUinter to develop a diagnostic pathway for differentiating #typhoid and #chikungunya in a #dengue-endemic region of southern #Thailand during concurrent #outbreaks.    https://t.co/gXNNlXYfc8 https://t.co/OAizzv3qvE,0
462,2020-11-27 16:29:08+00:00,🇬🇵 GUADELOUPE: Dengue fever cases mount amid outbreak - Update | https://t.co/LJf8OxFmpl,0
463,2020-11-27 13:39:16+00:00,"New: Genomic investigation of a dengue virus outbreak in Thies, Senegal, in 2018 https://t.co/KWBPVEqf4s read/write/request review https://t.co/RnurTL3DyM #dengue",1
464,2020-11-27 03:55:30+00:00,Check your facts  The virus strain(Den 1-4) has indeed mutated and has become more virulent.  So..the vector (Wolbachia) mosquitoes has indeed back fired and successfully failed .  Outbreak of Dengue has gone 30 folds here in Malaysia having released these mosquitoes in the wild https://t.co/4zocC3eo5g,0
465,2020-11-27 01:43:58+00:00,may fogging ngayon dahil may dengue outbreak na naman dito :/,0
466,2020-11-27 00:04:26+00:00,"Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/qAMnhEgMHU via @YouTube",0
467,2020-11-26 15:08:01+00:00,"@ARobert28680272 @AmandaMarcotte False. In the 18th Century Pandemics were much more common - The Revolution was fought, Independence Declared and the Constitution adopted during outbreaks that engulfed the states including Small Pox, Cholera &amp; Dengue.",0
468,2020-11-25 05:42:05+00:00,Acosta and their Dengvaxia fuss have sowed fear to the people that dengue immunization decreased during the height of their publicity. Dengue outbreaks increased during this period.  They all should realize that there is blood on their hands for the sake of desperate publicity!,0
469,2020-11-25 04:49:42+00:00,"This what streets of Ashok Vihar area of the capital Dehradun look like, amidst a pandemic and dengue outbreak. Request @dmdehradun to take action and resolve the matter on urgent basis.  @tsrawatbjp @AAPUttarakhand @Anoopnautiyal1 @ETVBharatUK @ukcmo @uttarakhandcops https://t.co/e6WfPh2I17",1
470,2020-11-25 02:21:01+00:00,may dengue outbreak na naman dito..,0
471,2020-11-24 22:21:45+00:00,"#publichealth #mosquitoes #dengue   The History of Dengue Outbreaks in the Americas Olivia Brathwaite Dick, José L. San Martín, [...], and Gustavo H. Dayan   https://t.co/hyKe2k0lP2",0
472,2020-11-24 16:01:21+00:00,"@DBrozeLiveFree Controversial here in Brazil as there was a big outbreak recently which hospitalised loads of people, while Covid ward was empty. But no lockdown for Dengue!!! Lockdown increasing spread as sanitation is now poorer allowing mozzies to proliferate.",1
473,2020-11-24 11:35:14+00:00,"Our D-MOSS project made the front cover of @Geoconnexion!  Full article on p.28-29 - https://t.co/i0ZmiQxoqp  Multi award-winning D-MOSS, funded by @spacegovuk, forecasts dengue fever outbreaks up to six months in advance. https://t.co/PAffEF8UsE",0
474,2020-11-24 09:52:59+00:00,"Dengue outbreak in Muzaffarpur, doctors also becoming patients https://t.co/G2aXq7RGjH",1
475,2020-11-23 09:25:04+00:00,Read about LOMWRU's work during recruitment phase: https://t.co/kq4LpJOM5i Milestones achieved: outpatient targets reached; 1st samples shipped Challenges overcome: #dengue outbreak; distances travelled for controls; #COVID19 restrictions  @TropMedOxford @MORUBKK @PaulNNewton https://t.co/HjaqbMRaUr,0
476,2020-11-23 06:30:53+00:00,yung kuya ko kala mo taga doh kung magpausok ng vape dito sa bahay kala mo may dengue outbreak,0
477,2020-11-22 18:13:06+00:00,"@DiscoStewart44 @gamespotting @COVID_tits @dr_morrissey @achalaugustine The concern many of us have  with version 1.0  is the speed to which is being brought forth.  In this case, Speed can Kill.  There are multiple examples (Polio, Measles, Dengue Fever, etc.) where fast to market vaccines lead to minor outbreaks and caused multiple deaths.",0
478,2020-11-22 08:17:35+00:00,"Liked on YouTube: Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/wAOi1Qyacu",0
479,2020-11-22 07:23:13+00:00,"Highest Covid cases in India, worst air quality in the world, Dengue/Malaria outbreak, Yamuna overflowing with toxic froth.   Lekin, mera Dilli mahaan :) https://t.co/bGEjcOUfGN",1
480,2020-11-22 05:18:41+00:00,"Prophecy Alert: Outbreaks “Legionnaires, Dengue, Yellow Fever” https://t.co/wMJSQMVdlW https://t.co/iTYf8zibau",0
481,2020-11-22 05:18:41+00:00,"Prophecy Alert: Outbreaks “Legionnaires, Dengue, Yellow Fever” https://t.co/fPPGG89kgW https://t.co/mt91IS8Xid",0
482,2020-11-22 04:38:11+00:00,"Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/dMyYYcTrBq via @YouTube",0
483,2020-11-22 00:03:37+00:00,"Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/SDkGvxSRad via @YouTube",0
484,2020-11-21 20:07:28+00:00,"Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/Z0rv92Xmdj via @YouTube",0
485,2020-11-21 18:34:41+00:00,"Prophecy Alert: Outbreaks ""Legionnaires, Dengue, Yellow Fever"" https://t.co/LgC5qKovLY via @YouTube",0
486,2020-11-21 04:00:00+00:00,"As we enter another cyclone season, it is vital to keep our compounds clean so that we can ensure there is no outbreak of dengue fever, leptospirosis and typhoid in rural and maritime zones that usually take a toll after a disaster. 🦟  #FijianGovernment #Fiji #TeamFiji #FijiNews https://t.co/YyZd7CLM1I",0
487,2020-11-20 16:42:01+00:00,Singapore is on track to face its worst dengue outbreak in history https://t.co/08cIY1Tfmf,1
488,2020-11-20 12:27:33+00:00,#Bangladesh is seeing a steady rise in #Dengue cases amid the #COVID19 outbreak https://t.co/9fAkADreEB,1
489,2020-11-20 04:08:00+00:00,"After typhoons “Rolly” and “Ulysses” caused widespread flooding, the Department of Health (DOH) warned the public against a possible outbreak of water-borne diseases, influenza, leptospirosis, and dengue, or the so-called W.I.L.D diseases | @Claudethmc3   https://t.co/4RNlJlopOm",0
490,2020-11-20 01:50:35+00:00,"There were 355 dengue cases last week, which is still high. Entering 2021 with a high number of dengue cases could lead to another dengue outbreak next year. Eradicate mosquito breeding habitats by removing stagnant water in your homes!",1
491,2020-11-20 01:14:21+00:00,"After typhoons “Rolly” and “Ulysses” caused widespread flooding, the Department of Health (DOH) warned the public against a possible outbreak of water-borne diseases, influenza, leptospirosis, and dengue, or the so-called W.I.L.D diseases.  https://t.co/ncHPFn3w76",0
492,2020-11-19 17:04:50+00:00,@SeanCavany @MaracasFlute @prokopeclab @TAlexPerkins @guido_camargo @ndeckinstitute @BreakDengue @PanDengueNet @NDBios @GlobalVectorHub @ISNTD_Press @preventdengue Massive dengue fever outbreak in Somaliland and Somalia - most people think it’s coronavirus. Lots of kids with acute dengue hemorrhagic fever. Some of my nephews bleeding out their eyes and nose and no one knew why. No meds. Really sad. What would you advise?,0
493,2020-11-19 15:36:37+00:00,@siddhagroup There has been an outbreak of dengue in Happyville with more than 50 cases diagnosed. We are living in a nightmare. Is anyone from siddha concerned?,1
494,2020-11-19 04:00:32+00:00,News:  Paraguay: Dengue outbreak (MDRPY021) DREF Final Report https://t.co/Hcr7tSjjtb,1
495,2020-11-18 15:51:23+00:00,"COVID-19 has disrupted provision of essential health services, and co-occurring disease outbreaks such as dengue fever in Brazil and Central America, malaria and TB in Pakistan, and Ebola in DRC, further overwhelm health systems!",1
496,2020-11-18 15:20:30+00:00,@neil_ferguson -- China and Asia generally went with common anti-dengue meds combined with quarantine-on-exposure. Same with upper Caribbean and East Africa.  #KISS = not a big problem  Even after large-scale initial outbreaks SoKor and Singapore reined things in.  WTF here.... https://t.co/5URxp0Z8ZE,1
497,2020-11-18 11:40:44+00:00,A cool applucation of movement analytics for flows: using origin-destination bus passenger flows to improve prediction of dengue outbreaks. https://t.co/azqBjujCR0,0
498,2020-11-18 03:49:16+00:00,Chapare Virus: Evidence Shows Human Transmission in Deadly Outbreak Of Mysterious Disease  #ChapareVirus #Chapare #virus #health #Dengue #viruses #Covid_19 #coronavirus   https://t.co/PPTdstR8cE,0
499,2020-11-17 21:00:59+00:00,Eastern Caribbean countries are experiencing an increase #dengue cases during the #COVID19 pandemic. ⁦@pahowho⁩ is hosting a webinar on 18/11 @10:00EST to strengthen sustained #outbreak response and mitigate impact of severe #Dengue us zoom webinar👇🏻⁦@PAHOCaribbean⁩ https://t.co/PTjSxQewQu,1
500,2020-11-17 19:27:55+00:00,CONFERENCE 16-11-2020 (continued) @ASTMH #TropMed20   S17 -Poster Presentations @ToriCoxSTEM presenting 119 - Estimating dengue transmission intensity from serological data: a comparative study of methods https://t.co/7rhnuQnqBO,0
501,2020-11-17 09:54:47+00:00,@siddhagroup There has been an outbreak of dengue in Happyville with more than 50 cases diagnosed. We are living in a nightmare. All complain has fallen on deaf ears. Hope this message reaches someone competent and adequate measure is taken.,1
502,2020-11-17 09:41:19+00:00,@siddhagroup Are you aware of the horrible condition in which people are living in Happyville for last 2 months? There has been an outbreak of dengue in Happyville with more than 50 cases diagnosed. Is provision of a healthy livable society is too much to ask for? Pl take adequate measures.,1
503,2020-11-17 04:37:07+00:00,"We used bus transportation data to predict dengue outbreaks at neighborhood level in Fortaleza, Brazil. For both a recurrent neural network and a process-based model, inclusion of mobility data substantially improves forecast skills. @RSocPublishing https://t.co/F2qx7MVUAo https://t.co/tK3obGZoJn https://t.co/2kAoueXtHd",0
504,2020-11-17 02:43:24+00:00,"On the human impact, you’re talking about thousand of people staying in crowded shelters or simply sleeping on the streets. There are major concerns regarding COVID-19 infections, as well as outbreaks of cholera, dengue, and other infectious diseases.",0
505,2020-11-17 01:37:44+00:00,Clinico-epidemiologic characteristics of the 2019 dengue outbreak in Bangladesh. https://t.co/51v4Uh8cXy,1
506,2020-11-16 19:53:56+00:00,"...and bleeding. --- Little is known about the virus apart from that it causes Ebola or Dengue Fever-like symptoms --- After the latest outbreak, teams from Bolivia's Ministry of Health, the CDC &amp; the Pan-American Health Organisation (PAHO) were sent to investigate the origins...",0
507,2020-11-16 17:10:03+00:00,The year of disappointment continues. Many countries around the world are experiencing the largest dengue fever outbreaks in decades... #vectorcontrol https://t.co/fHGt00qXqW,1
508,2020-11-16 17:01:00+00:00,"African countries have lower rates of infection because they were already pandemic-ready from Ebola, malaria, and dengue. Many airports still have temperature readers from the last Ebola and SARS outbreaks. The US? Trump took them all out and stopped screening, altogether.",0
509,2020-11-16 13:43:11+00:00,"Between meetings on current crisis, some moments with health promoters that 🇸🇪@Sida partner @UNICEFSudan started working with at onset of dengue outbreak in 2019 and continued with for awareness of polio and now Covid-19. #Kassala #Sudan https://t.co/sffDQhNVGB",0
510,2020-11-16 10:51:00+00:00,Predicting #dengue #outbreaks at neighbourhood level using human mobility in urban areas' by Rafael Bomfim et al. @UniforOficial @royalsociety Interface https://t.co/6kDx8ristL,0
511,2020-11-16 09:10:16+00:00,"@MisterRatt @Luiseach I was thinking flu-type specifically but yeah if we want to include everything then there's HIV, Ebola, various Polio outbreaks, Dengue and sorts of other ""fevers"" and of course everyone favourite, Malaria.  I can't qwhite put my finger on what's different about this one...",0
512,2020-11-16 08:31:52+00:00,"@FrankBullit67 @whatsaythtagain @TheEmissaryCo Hyderabad, I stay in relatively better areas but these dengue outbreaks are common here",1
513,2020-11-16 05:55:29+00:00,"Dengue: Global Update on Outbreaks, Screening, and Vaccination https://t.co/C2HQTGjDpE a través de @medscape",0
514,2020-11-15 23:00:07+00:00,The island's dengue outbreak began last year. https://t.co/2PWiHyiYoH,1
515,2020-11-14 15:50:00+00:00,"Dengue Fever is caused by the Flavivirus, and is prevalent in tropical and subtropical parts of the world. During an outbreak - when there are more than 96 reported local cases ... https://t.co/JbINSc0tvb https://t.co/5q39gjoDhu",0
516,2020-11-14 04:09:50+00:00,"I cannot emphasize soap, alcohol and hand sani, mosquito repellent enough. We don't need a dengue outbreak on top of a pandemic. #ReliefPH #UlyssesPHAid",0
517,2020-11-13 08:59:47+00:00,Me hoping na sana wag na magka dengue outbreak kasi ang daming lamok ✊😩,0
518,2020-11-13 06:55:59+00:00,"During a pandemic where #handwashing helping stop transmission (not to mention growing #dengue outbreak), privatising water supply seems regressive.   Nicaraguan lawmakers vote to open the door to water privatization | Article [AMP] | Reuters https://t.co/gOU1yKTPAP",0
519,2020-11-13 02:27:39+00:00,"@AndreaR9Md @DrWinarick In February my spouse- a MD from Nigeria said we needed to shelter in place, no travel-he said he saw emerging outbreaks before. No where without masks since Feb. Our friend a well educated and competent microbiologist said he was more worried about dengue fever than COVID.",1
520,2020-11-12 18:27:00+00:00,This is one of the reasons why maraming nagka-dengue sa amin last dengue outbreak dito sa street namin.,0
521,2020-11-12 17:59:50+00:00,"#ICYMI What a great couple of weeks for our D-MOSS team! We've picked up two prestigious awards from @britexpertise and @GEOSEC2025 #GEOAwards.  Funded by @spacegovuk, D-MOSS forecasts #dengue fever outbreaks up to six months in advance.    More on D-MOSS: https://t.co/7lX8KtuIZH https://t.co/mFVdHsFCZX",0
522,2020-11-12 15:33:50+00:00,"Epidemics are challenging, especially when countries face multiple disease outbreaks at once. We offer a range of diagnostic tests including #rubella, #dengue and #ebola to ensure that patients are correctly diagnosed. Read more about our work in epidemics https://t.co/IVuxrolBs0 https://t.co/j2PCVVO1vZ",0
523,2020-11-12 13:11:59+00:00,Dengue outbreak sa brgy 672. Be Safe kabaranggays,1
524,2020-11-12 08:30:02+00:00,"Albayrak team in Rawalpindi carried out cleanliness and dengue awareness drive at Bangash Colony, UC-09. The local residents were sensitized about cleanliness and precautionary measures to prevent dengue outbreak.   #cleanliness #dengueawareness #albayrakpakistan #Rawalpindi https://t.co/TwiEZj5Q34",0
525,2020-11-12 07:26:56+00:00,"The Aedes mosquito carries the dengue virus. Outbreaks look like exacerbated throughout this time. The incidence of dengue fever in Dhaka, the capital of Bangladesh, is larger than at any time up to now. https://t.co/Ob53yG2irB https://t.co/QrMtbFlCu0",1
526,2020-11-11 13:30:49+00:00,"""#Dengue Model forecasting Satellite-based System #D-MOSS forecasts outbreaks 6 months in advance &amp; is 1st functional system that uses Earth observation data, in-situ observations &amp; seasonal #climate forecasts.."" @hrwallingford @spacegovuk @Geoconnexion https://t.co/homyeWziDz",0
527,2020-11-11 01:19:56+00:00,Not just #dengue - #YellowFever is another #flavivirus #arbovirus with major #outbreak and #epidemic potential Nigeria: Yellow fever outbreak in Delta and Enugu States https://t.co/A1nYD7owHs,1
528,2020-11-11 01:11:33+00:00,"Not encouraging, #Bangladesh was hit hard by a severe #dengue outbreak in 2019, now this in 2020 https://t.co/7OSOfwHgpz",1
529,2020-11-10 20:49:48+00:00,"#PIRAC French #RedCross, with the air freight support of French Army @FRCaraibes_Def, deploys today 3000 mosquito nets to Saint-Lucia and Saint-Vincent &amp; the Grenadines to respond to #dengue outbreak.  In coordination with @IFRC regional response system https://t.co/viXiiZNRMT",1
530,2020-11-10 17:30:28+00:00,"Just got the dumbest scam call ever. Some woman called, but impossible to hear due to a bunch of Indian guys talking in the background. She then put on a guy, ""Hello, this is the Mosquito Department, I am calling you today about the dengue fever outbreak."" Dude, this is Canada.",0
531,2020-11-10 16:08:37+00:00,"Along with COVID we are also facing an outbreak of Dengue, please take some time to read this week’s Eco Talk &amp; Stay safe everyone 🤝 https://t.co/pBD6md55PW",1
532,2020-11-10 14:32:01+00:00,"@NatCounterPunch That happened in 2002-2003. The selection was pared to 6 drug combinations. The winner was Interferon Alpha 2B with chloroquine for anti-CSS cytokine storm syndrome.  AFN-A-2B and CQ were used for the 2004 outbreak with some 1,000 individuals exposed.  First used against dengue. https://t.co/BNHbCvocvG",0
533,2020-11-10 11:39:00+00:00,#Training Tuesday #Postponed #CareerOpportunity @MENTOR_Hq #Workshop “Identifying risk factors for #VectorBorneDisease infections and outbreaks including #Malaria #Dengue #Zika #SleepingSickness #Leishmaniasis #RiftValleyFever... #VectorControl measures in integrated management.” https://t.co/uX2p9cSJoN,0
534,2020-11-10 10:09:46+00:00,Albayrak &amp; RWMC carried out cleanliness and dengue awareness drive in the market of Fauji Colony UC 8. The team sensitized the shopkeepers about importance of cleanliness and precautions against dengue outbreak. They were also requested to avoid littering on the roads. https://t.co/YsLsPslA5r,0
535,2020-11-10 01:01:10+00:00,2020 keeps doing its thing down here in Peru:  Past week- Diptheria outbreak with a side of dengue fever  Tonight: President Vizcarra kicked out of office by corrupt Congress (despite 80% approval rating) and mass protests in the streets ensue,1
536,2020-11-08 12:08:04+00:00,@sakshi_jha_ @tomar_riya_ Dengue ka outbreak chal raha hai Punjab mein Shorts mein macchar lad jaayenge jeeja g ko,1
537,2020-11-08 08:46:56+00:00,#Singapore battles record #dengue outbreak with more mosquitoes | @Reuters // https://t.co/aQkwdZxp9e,1
538,2020-11-08 07:17:49+00:00,"From next year monsoon season onwards IMD under the guidance of MoES will start issuing the advisories/ alerts on possibilities of outbreak of vector borne diseases like malaria, dengue etc in the country.  @moesgoi @Indiametdept @RMC_Mumbai https://t.co/2L5kqJzbmG",0
539,2020-11-08 04:51:59+00:00,What do you mean there is a dengue outbreak....,0
540,2020-11-08 03:10:56+00:00,"""Singapore battles record dengue outbreak with more mosquitoes""  while I fully understand the aims behind such ventures, last week in America a similar project in Florida, now one in Singapore, but Mother Nature is not to be toyed with in such nonsense!  https://t.co/kOr16VO6cZ",1
541,2020-11-08 02:02:28+00:00,Dengue outbreak in the Cook Islands is now over.  Congratulations @minhealthci! Fantastic efforts by the #PublicHealth staff &amp; the community in eliminating potential mosquito resting &amp; breeding sites 🦟  https://t.co/O4AGFMVKKg,0
542,2020-11-07 23:41:05+00:00,"There's an outbreak of dengue across the river and yeah, those mosquitos will respect international boundaries. BUILD THE WALL!!!🤡🤡🤡 Anyways, use repellent. Stay safe. https://t.co/SfU8boHzJS",0
543,2020-11-07 19:15:32+00:00,"With no confirmed cases since early September, Te Marae Ora health ministry has announced that the dengue outbreak in the Cook Islands is over.  https://t.co/LgoU9ePf7v",0
544,2020-11-07 14:11:18+00:00,"@HappyHarryMedia 34ng / ml survived the virus. Those with levels above 60ng / ml felt but only the flu. Those with levels above 90ng / ml felt nothing or felt only a very small discomfort. In Africa there are no outbreaks why? Because there they have malaria, dengue, H1N1, etc ... and they",0
545,2020-11-06 11:37:33+00:00,Spatially Adjusted Time-varying Reproductive Numbers: Understanding the Geographical Expansion of Urban Dengue Outbreaks. https://t.co/LqvA3XhKbK,0
546,2020-11-06 09:45:21+00:00,"We are thrilled that a project we are a partner on, D-MOSS, has won its category in the #GeoAwards. This 5 year project, funded by @spacegovuk, forecasts likely outbreaks of Dengue fever up to seven months in advance using a satellite based system: https://t.co/xNa6ATcQPy",0
547,2020-11-06 08:07:58+00:00,"Cook Islands 2019-2020 Dengue Outbreak DENV-1, DENV-2 Situation Report (Latest Updated Data: 30 October 2020)  Country: Cook Islands  Source: Government of the Cook Islands  Please refer to the attached Infographic.  https://t.co/OrPzRXULS4 https://t.co/6iZaLw4yH5",1
548,2020-11-06 04:04:01+00:00,Serious dengue outbreak in karachi   @imran_sidra @murtazawahab1,1
549,2020-11-06 02:12:10+00:00,#bihar_news #dengue #dengue_in_bihar #dengue_in_patna #treatment_of_dengue Be careful! Outbreaks of dengue are on the rise in m... https://t.co/ZabxKpqkSr,1
550,2020-11-05 21:01:23+00:00,#Honduras 🥺 in addition to #COVID19 and #Dengue outbreaks. https://t.co/lbB6luIbMr,1
551,2020-11-05 11:08:57+00:00,Friday. Pero may time na 1 month or 2 months ata kaming nag civilian because of dengue outbreak  SB19 RTDay @SB19Official #SB19 https://t.co/t3L4ZaxIGk,0
552,2020-11-05 06:43:49+00:00,"Some good news though ~ a Dengue prevention campaign has been launched in Yemen as of September.  I personally know of an outbreak that had spread through my family’s village in Lahij back in Sept/Oct, so glad work has been ongoing to tackle this epidemic! https://t.co/flbuHOHCjc",0
553,2020-11-04 22:30:43+00:00,RAPID RESPONSE ALERT: PUBLIC HEALTH IN EMERGENCY – SAINT VINCENT AND THE GRENADINES – DENGUE OUTBREAK – 3 MONTHS – ENGLISH. APPLY HERE:  https://t.co/0AdVPffHEg,1
554,2020-11-04 19:25:38+00:00,"-More than 8M people lack access to safe drinking water &amp;sanitation. -Risk of disease outbreaks, such as cholera, dengue ,scabies &amp;Coronavirus.  -Economic and institutional collapse. -Two thirds of the population now need humanitarian assistance or protection in order to survive.",0
555,2020-11-04 18:59:01+00:00,"@_tweeterohlic_ Mine happened during the outbreak of dengue. Couldn't go to hospital but it resolved on its own after 2,3 weeks.",0
